1138.html	2547	Counter-Strike | IGN Boards	http://www.ign.com/boards/forums/counter-strike.5568/
927.html	1871	Resident Evil 7 Videos, Movies & Trailers - PC - IGN	http://www.ign.com/videos/games/resident-evil-7-pc-20054862
1415.html	278	Share a link on Twitter	https://twitter.com/intent/tweet?text=13th%20%20FINA%20World%20Swimming%20Championships%20%2825%20m%29%20Live%20Stream%202016%20via%20%40ign%20%23e3&url=http%3A%2F%2Fwww.ign.com%2Fblogs%2Fpacquiaovsvargaslive%2F2016%2F12%2F06%2F13th-fina-world-swimming-championships-25-m-live-stream-2016&original_referer=
1194.html	2554	Midnight Club Racing | IGN Boards	http://www.ign.com/boards/forums/midnight-club-racing.6011/
949.html	1004	Create a Wiki - IGN	http://www.ign.com/wikis/create?objectid=20050480
1923.html	3235	Keepin' It Reel, Episode 345: How Should the Marvel Cinematic Universe Use Spider-Man Next? - IGN	http://www.ign.com/articles/2016/11/11/keepin-it-reel-episode-345-how-should-the-marvel-cinematic-universe-use-spider-man-next?watch
249.html	3285	The Flash: "The Present" Review - IGN	http://www.ign.com/articles/2016/12/07/the-flash-the-present-review
1694.html	4101	IGN (@IGN) | Twitter 的媒體推文	https://twitter.com/IGN/media
1622.html	8974	  Game Scoop!
 - YouTube	https://www.youtube.com/channel/UChDyKjO7PB_QuqTTFKKR9Iw
378.html	2561	Injustice: Ground Zero #1 Review - IGN	http://www.ign.com/articles/2016/12/07/injustice-ground-zero-1-review
293.html	78	IGN Deals Newsletter	http://subscribe.ign.com/?utm_source=daily-deals&utm_medium=blackfriday2016sweeps
1269.html	2549	Music General | IGN Boards	http://www.ign.com/boards/forums/music-general.8276/
1257.html	4958	Anime	http://www.ign.com/boards/forums/anime.5036/index.rss
1487.html	12113	How a Husband & Wife Team Invented a New Genre - IGN Game Changers - YouTube	https://www.youtube.com/watch?v=ex_bTrCkquo
1408.html	2110	13th FINA World Swimming Championships (25m) 2016 Live Stream - Blog by BoxingLive - IGN	http://www.ign.com/blogs/boxinglive/2016/12/06/13th-fina-world-swimming-championships-25m-2016-live-stream
1492.html	13613	Every Jedi in Star Wars: The Phantom Menace - YouTube	https://www.youtube.com/watch?v=RN7DrZEWDtQ
744.html	3201	Arrow: How Did That Thought-Dead Character Come Back? - IGN	http://www.ign.com/articles/2016/12/09/arrow-how-did-that-thought-dead-character-come-back?abthid=584a04de983b546e1f000025
659.html	4130	Bully: Anniversary Edition Released for iOS and Android - IGN	http://www.ign.com/articles/2016/12/08/bully-anniversary-edition-now-available-on-ios-and-android?abthid=5849e349f91de56c1f00001a
218.html	3210	Rainbow Six Siege Review - IGN	http://www.ign.com/articles/2015/11/30/rainbow-six-siege-review?watch
577.html	1701	Runbow Pocket - Nintendo 3DS - IGN	http://www.ign.com/games/runbow/3ds-20054422
165.html	4780	Danmark	http://dk.ign.com/
1295.html	1406	2016 IGN Moonlighters - Fantasy Football | Page 2 | IGN Boards	http://www.ign.com/boards/threads/2016-ign-moonlighters-fantasy-football.454828736/page-2
972.html	1755	Bulletstorm Wiki Guide - IGN	http://www.ign.com/wikis/bulletstorm?objectid=20059601
37.html	4231	Unlocked - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/unlocked
1793.html	2028	Dead Rising 4 is Every Bit as Insane As I Hoped - IGN Video	http://www.ign.com/videos/2016/07/23/dead-rising-4-is-every-bit-as-insane-as-i-hoped
1145.html	2673	Devil May Cry | IGN Boards	http://www.ign.com/boards/forums/devil-may-cry.5258/
931.html	1693	Nioh Videos, Movies & Trailers - PlayStation 4 - IGN	http://www.ign.com/videos/games/ni-oh-ps4-711566
1012.html	1567	Strafe Wiki Guide - IGN	http://www.ign.com/wikis/strafe
1871.html	1243	Watch Party: FLCL Episodes 1 and 2 - IGN Video	http://www.ign.com/videos/2016/11/21/watch-party-flcl-episodes-1-and-2
1676.html	4615	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=ta
1190.html	2507	Medal of Honor | IGN Boards	http://www.ign.com/boards/forums/medal-of-honor.6000/
1382.html	284	Share a link on Twitter	https://twitter.com/intent/tweet?url=http%3A%2F%2Fwww.ign.com%2Fblogs%2Fclinta13%2F2016%2F12%2F08%2Fthursdays-wii-u-virtual-console-releases-12816-eshop-eshop-sales-sales&text=Thursday%27s%20Wii%20U%20Virtual%20Console%20Releases%20%2812%2F8%2F16%29%20%2F%20eShop%20%2F%20eShop%20Sales%20%2F%20Sales%20via%20%40ign%20%23e3&original_referer=
1400.html	272	Share a link on Twitter	https://twitter.com/intent/tweet?text=Dec%207th%20-%20The%20Lost%20Guardian%20via%20%40ign%20%23e3&url=http%3A%2F%2Fwww.ign.com%2Fblogs%2Fttdog666%2F2016%2F12%2F07%2Fdec-7th-the-lost-guardian&original_referer=
1346.html	2178	My IGN	http://www.ign.com/boards/forums/my-ign.80149/index.rss
451.html	2592	Uncharted's Best Moments - IGN	http://www.ign.com/articles/2015/12/18/uncharteds-best-moments
1595.html	14411	Super Mario Maker for Nintendo 3DS Review - YouTube	https://www.youtube.com/watch?v=uYRTX6VkflE
1512.html	14568	THE LAST OF US PART 2 Official Reveal Trailer (4K) - YouTube	https://www.youtube.com/watch?v=ru5IU8bGx3A
80.html	2927	Hands On With Resident Evil 7: BioHazard Collector's Edition - IGN	http://www.ign.com/articles/2016/12/09/hands-on-with-resident-evil-7-biohazard-collectors-edition?read
1397.html	275	Share a link on Twitter	https://twitter.com/intent/tweet?text=Driving%20Passion%20in%20Games%20-%20Part%202%3A%20Catch-A-Ride%20via%20%40ign%20%23e3&url=http%3A%2F%2Fwww.ign.com%2Fblogs%2Fandri_g%2F2016%2F12%2F07%2Fdriving-passion-in-games-part-2-catch-a-ride&original_referer=
1360.html	2294	Board Issues & Bug Reports	http://www.ign.com/boards/forums/board-issues-bug-reports.3/index.rss
473.html	3087	PS Vita a 'Great Machine' But 'Too Late,' Says Former Sony Exec â€“ IGN Unfiltered - IGN	http://www.ign.com/articles/2016/09/26/ps-vita-a-great-machine-but-too-late-says-former-sony-exec-a-ign-unfiltered?read
1187.html	2655	Marvel Comics Games | IGN Boards	http://www.ign.com/boards/forums/marvel-comics-games.7683/
1901.html	3291	Call of Duty Created as 'A Little Bit' of an F-You to Medal of Honor â€“ IGN Unfiltered - IGN	http://www.ign.com/articles/2016/10/17/call-of-duty-created-as-a-little-bit-of-an-f-you-to-medal-of-honor-a-ign-unfiltered?watch
745.html	3201	Arrow: How Did That Thought-Dead Character Come Back? - IGN	http://www.ign.com/articles/2016/12/09/arrow-how-did-that-thought-dead-character-come-back?abthid=584a04de983b546e1f000025
1250.html	2500	Xenosaga | IGN Boards	http://www.ign.com/boards/forums/xenosaga.6597/
658.html	4130	Bully: Anniversary Edition Released for iOS and Android - IGN	http://www.ign.com/articles/2016/12/08/bully-anniversary-edition-now-available-on-ios-and-android?abthid=5849e349f91de56c1f00001a&read
1664.html	4871	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=el
301.html	3145	8 Things The Elder Scrolls Series Needs to Change - IGN	http://www.ign.com/articles/2016/11/18/8-things-the-elder-scrolls-series-needs-to-change
178.html	4701	IGN Norge	http://no.ign.com/
414.html	2480	PSX 2016: Ys Origin Coming to PS4 and PS Vita - IGN	http://www.ign.com/articles/2016/12/03/psx-2016-ys-origin-coming-to-ps4-and-ps-vita
700.html	2592	Johnny Depp, Will Smith Top List of 2016's Most Overpaid Actors - IGN	http://www.ign.com/articles/2016/12/08/johnny-depp-will-smith-top-list-of-2016s-most-overpaid-actors
1604.html	13704	Patriots Day - Review - YouTube	https://www.youtube.com/watch?v=Apwv4POh_WQ
739.html	3300	Westworld: "The Bicameral Mind" Review - IGN	http://www.ign.com/articles/2016/12/05/westworld-the-bicameral-mind-review?read
695.html	2012	Rogue One: A Star Wars Story - "Jyn Rallies the Rebel Alliance" Clip - IGN Video	http://www.ign.com/videos/2016/12/04/rogue-one-a-star-wars-story-jyn-rallies-the-rebel-alliance-clip
1954.html	1471	Pokemon Go in GTA 5 (IGN Original) - IGN Video	http://www.ign.com/videos/2016/07/12/pokemon-go-in-gta-5-ign-original
1692.html	1501	在 Twitter 上登入	https://twitter.com/login?redirect_after_login=%2FIGN%2Fmoments
982.html	1323	Crash Bandicoot N. Sane Trilogy Screenshots, Pictures, Wallpapers - PlayStation 4 - IGN	http://www.ign.com/images/games/crash-bandicoot-remastered-ps4-20054856
1146.html	2550	Diablo | IGN Boards	http://www.ign.com/boards/forums/diablo.5218/
1639.html	4356	IGN (@IGN) | Twitter	https://twitter.com/IGN
1065.html	1861	Articles - IGN	http://www.ign.com/articles
1575.html	13887	Pokemon Go Will Reportedly Get New Pokemon This Week - IGN News - YouTube	https://www.youtube.com/watch?v=leG2uIzuSGQ
684.html	2043	Every Sith Ever - IGN Video	http://www.ign.com/videos/2016/12/05/every-sith-ever
1234.html	2599	Super Smash Bros. | IGN Boards	http://www.ign.com/boards/forums/super-smash-bros.80153/
1061.html	1730	Video Game Cheats, Codes, Unlockables, Hints, Achievements - IGN	http://www.ign.com/cheats/top
1359.html	1641	Mods Have Favorites, Punish Users Differently or Not At All | IGN Boards	http://www.ign.com/boards/threads/mods-have-favorites-punish-users-differently-or-not-at-all.454892620/
1089.html	1674	So this week I've won £350 on Roulette | IGN Boards	http://www.ign.com/boards/threads/so-this-week-ive-won-%C2%A3350-on-roulette.454894751/
598.html	2672	WW2 Shooter Days of War Hits Early Access in January - IGN	http://www.ign.com/articles/2016/12/08/ww2-shooter-days-of-war-hits-early-access-in-january?watch
1367.html	8111	Want to help on wikis? Legacy guides - updated list | IGN Boards	http://www.ign.com/boards/threads/want-to-help-on-wikis-legacy-guides-updated-list.250115891/
1542.html	13710	Crystal Rift is an Old School Dungeon Crawler Thatâ€™s So Bad Itâ€™s Good - Up At Noon Live! - YouTube	https://www.youtube.com/watch?v=i0vPmDggp94
691.html	3412	Star Wars: Director Gareth Edwards on the Politics of Rogue One - IGN	http://www.ign.com/articles/2016/12/05/star-wars-director-gareth-edwards-on-the-politics-of-rogue-one
407.html	3070	The Last Guardian Review - IGN	http://www.ign.com/articles/2016/12/05/the-last-guardian-review?watch
1376.html	1375	Contests/Sweepstakes/Giveaways - IGN Community Central - IGN	http://www.ign.com/wikis/ign-community-central/Contests/Sweepstakes/Giveaways
1154.html	2640	Elder Scrolls | IGN Boards	http://www.ign.com/boards/forums/elder-scrolls.5312/
1344.html	2481	My IGN | IGN Boards	http://www.ign.com/boards/forums/my-ign.80149/
453.html	2086	The Last of Us Part 2: Theory, Analysis, and Details You Might Have Missed - IGN Video	http://www.ign.com/videos/2016/12/08/the-last-of-us-part-2-theory-analysis-and-details-you-might-have-missed
1929.html	3221	Keepin' It Reel, Episode 344: Wonder Woman, The Flash, and the DCEU's Ups and Downs This Week - IGN	http://www.ign.com/articles/2016/11/04/keepin-it-reel-episode-344-wonder-woman-the-flash-and-the-dceus-ups-and-downs-this-week?watch
36.html	4234	Game Scoop! - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/game-scoop
1992.html	1964	The Last of Us 2: PSX 2016 Reveal Trailer - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/trailers/the-last-of-us-2-psx-2016-reveal-trailer
1697.html	3197	Echo Kellum 在 Twitter："@Terri_Schwartz @IGN Congrats! You all rock!"	https://twitter.com/EchoK/status/807035012650397696
1351.html	2523	Movies, TV, and Tech | IGN Boards	http://www.ign.com/boards/forums/movies-tv-and-tech.80003/
460.html	2825	Persona 5 English Voice Cast Revealed - IGN	http://www.ign.com/articles/2016/10/19/persona-5-english-voice-cast-revealed-2
1319.html	2592	Apple Board | IGN Boards	http://www.ign.com/boards/forums/apple-board.5146/
277.html	1916	A Big Westworld Theory is Looking More Likely - IGN Video	http://www.ign.com/videos/2016/11/03/a-big-westworld-theory-is-looking-more-likely
1674.html	4761	IGN (@IGN) | টুইটার	https://twitter.com/IGN?lang=bn
491.html	2107	 Our Favorite Games of PSX 2016 - IGN Video	http://www.ign.com/videos/2016/12/05/our-favorite-games-of-psx-2016
303.html	2469	Dead Rising 4 Review - IGN	http://www.ign.com/articles/2016/12/05/dead-rising-4-review?read
1199.html	2605	Naruto | IGN Boards	http://www.ign.com/boards/forums/naruto.6791/
1655.html	4675	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=no
526.html	1715	Nintendo Officially Announces Wii U Production Is Ending - IGN	http://www.ign.com/articles/2016/11/10/nintendo-officially-announces-wii-u-production-is-ending-in-japan
1019.html	1454	Video Game Videos, Game Trailers, Video Reviews, Movie Trailers - IGN	http://www.ign.com/videos?filter=games-review
1612.html	13707	Ouija: Origin of Evil (2016) Review - YouTube	https://www.youtube.com/watch?v=dd9QS2lWUQ0
1049.html	1834	Fallout 4 Wiki Guide - IGN	http://www.ign.com/wikis/fallout-4
183.html	4166	IGN Russia	http://ru.ign.com/
1742.html	4067	Terms of Service | Twitter	https://twitter.com/tos?lang=en
143.html	1780	Resident Evil 7 Biohazard - PlayStation 4 - IGN	http://www.ign.com/games/resident-evil-7/ps4-20053763
1342.html	1345	[Video]why you DESERVE the FRIEND ZONE | IGN Boards	http://www.ign.com/boards/threads/video-why-you-deserve-the-friend-zone.454894044/
455.html	3443	10 Big Missing Games of PSX 2016  - IGN	http://www.ign.com/articles/2016/12/07/10-big-missing-games-of-psx-2016
485.html	1618	Sony Confirms it's Stopped First-Party Vita Development - IGN	http://www.ign.com/articles/2015/10/23/sony-confirms-its-stopped-first-party-vita-development?watch
763.html	3376	10 of the Best Oculus Rift Games - IGN	http://www.ign.com/articles/2016/10/20/10-of-the-best-oculus-rift-games
1955.html	1471	Pokemon Go in GTA 5 (IGN Original) - IGN Video	http://www.ign.com/videos/2016/07/12/pokemon-go-in-gta-5-ign-original
1667.html	4699	IGN (@IGN) | Твитер	https://twitter.com/IGN?lang=sr
1900.html	3291	Call of Duty Created as 'A Little Bit' of an F-You to Medal of Honor â€“ IGN Unfiltered - IGN	http://www.ign.com/articles/2016/10/17/call-of-duty-created-as-a-little-bit-of-an-f-you-to-medal-of-honor-a-ign-unfiltered?watch
1371.html	1826	The Love of Bosses - Blog by FlamingTheronH - IGN	http://www.ign.com/blogs/flamingtheronh/2015/10/30/the-love-of-bosses
400.html	3191	Out This Week: The Last Guardian, Dead Rising 4 - IGN	http://www.ign.com/articles/2016/12/05/out-this-week-the-last-guardian-dead-rising-4
300.html	1621	IGN Deals Standards and Practices - IGN Wiki Guide - IGN	http://www.ign.com/wikis/ign/IGN_Deals_Standards_and_Practices
1964.html	1284	Meanwhile... in Back to the Future Pt. II - IGN Video	http://www.ign.com/videos/2015/10/21/meanwhile-in-back-to-the-future-pt-ii
948.html	1815	Sniper Elite 4 - PlayStation 4 - IGN	http://www.ign.com/games/sniper-elite-4/ps4-20050480
1221.html	2521	Shenmue | IGN Boards	http://www.ign.com/boards/forums/shenmue.5284/
622.html	1902	Escape From Tarkov - PC - IGN	http://www.ign.com/games/escape-from-tarkov/pc-20046164
1675.html	4844	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=gu
1276.html	2720	Television | IGN Boards	http://www.ign.com/boards/forums/television.10502/
613.html	1973	What Dead Rising 4 Doesn't Tell You - Dead Rising 4 Wiki Guide - IGN	http://www.ign.com/wikis/dead-rising-4/What_Dead_Rising_4_Doesn't_Tell_You
795.html	2762	The Game Awards 2016 Winners Announced - IGN	http://www.ign.com/articles/2016/12/02/the-game-awards-2016-winners-announced
132.html	5180	GTA Online Weekly Updates - GTA 5 Wiki Guide - IGN	http://www.ign.com/wikis/gta-5/GTA_Online_Weekly_Updates
726.html	2589	Justice League Dark: Trailer Debut for R-Rated DC Animated Movie - IGN	http://www.ign.com/articles/2016/11/15/justice-league-dark-trailer-debut-for-r-rated-dc-animated-movie
1630.html	2473	
      Video Advertising - YouTube
    	https://www.youtube.com/yt/advertise/
1555.html	11065	Top 10 Gadgets We Wish Were Real - YouTube	https://www.youtube.com/watch?v=STvstEyzZK4&index=20&list=PLraFbwCoisJDZ8ZpheC4BOvxI2ithckux
910.html	1651	Sword Art Online: Hollow Realization Cheats, Codes, Unlockables - PlayStation 4 - IGN	http://www.ign.com/cheats/games/sword-art-online-hollow-realization-ps4-20025059
1075.html	2157	Game Scoop! 415: Time to Fly Back to No Man's Sky? - IGN	http://www.ign.com/articles/2016/12/01/game-scoop-415-time-to-fly-back-to-no-mans-sky
383.html	2629	Batman: The Telltale Series Episode 5 Release Date Announced - IGN	http://www.ign.com/articles/2016/12/07/batman-the-telltale-series-episode-5-release-date-announced?watch
866.html	1790	The Last Guardian - PlayStation 4 - IGN	http://www.ign.com/games/the-last-guardian/ps4-14230646
412.html	2452	PSX 2016: Uncharted: The Lost Legacy Announced - IGN	http://www.ign.com/articles/2016/12/03/psx-2016-new-uncharted-story-announced?read
1938.html	1287	New Willy Wonka Casting Picks - IGN Keepin' it Reel - IGN Video	http://www.ign.com/videos/2016/10/22/new-willy-wonka-casting-picks-ign-keepin-it-reel
1634.html	77851	YouTube Help	https://support.google.com/youtube/?hl=en
731.html	3275	The Flash: "The Present" Review - IGN	http://www.ign.com/articles/2016/12/07/the-flash-the-present-review?watch
376.html	2229	Unlocked 274: Ideas for an 'Xbox Experience' Event - IGN	http://www.ign.com/articles/2016/12/08/unlocked-274-ideas-for-an-xbox-experience-event?watch
461.html	2045	 Persona 5: 80 Hours in, and Still Finding Surprises -- PSX 2016 - IGN Video	http://www.ign.com/videos/2016/12/05/persona-5-80-hours-in-and-still-finding-surprises-psx-2016
1350.html	1848	Gaming	http://www.ign.com/boards/forums/gaming.80002/index.rss
953.html	1004	Create a Wiki - IGN	http://www.ign.com/wikis/create?objectid=20050479
397.html	2582	Daily Deals: PS4 With Free PS Plus, Dead Rising 4, The Last Guardian - IGN	http://www.ign.com/articles/2016/12/05/daily-deals-ps4-with-free-ps-plus-dead-rising-4-the-last-guardian
13.html	2931	Nintendo 3DS & DS Games, Wikis, Cheats, News, Reviews & Videos - IGN	http://www.ign.com/ds
1215.html	2688	Resident Evil | IGN Boards	http://www.ign.com/boards/forums/resident-evil.5234/
